,accumulated_reward,epsilon,terminated,truncated,not_finalized,episode_steps,loss,accuracy
184,-22.0,0.9105973045818003,False,True,False,2,0.0,0.0
185,-25.0,0.9101420969801344,False,True,False,5,0.0,0.0
186,-58.0,0.9094142380913758,False,True,False,8,0.0,0.0
187,-44.0,0.909050526957356,False,True,False,4,0.0,0.0
188,-41.0,0.9080510712055295,False,True,False,11,0.0,0.0
189,-21.0,0.907960266098409,False,True,False,1,0.0,0.0
190,-180.0,0.9052403312434399,False,False,True,30,0.0,0.0
191,-21.0,0.9051498072103156,False,True,False,1,0.0,0.0
192,-86.0,0.9037026531918286,False,True,False,16,0.0,0.0
193,-44.0,0.9033412263490964,False,True,False,4,0.0,0.0
194,-66.0,0.9027993570964055,False,True,False,6,0.0,0.0
195,-23.0,0.9025285443723544,False,True,False,3,0.0,0.0
196,-32.0,0.9023480476887654,False,True,False,2,0.0,0.0
197,-21.0,0.9022578128839965,False,True,False,1,0.0,0.0
198,-55.0,0.9018067741943138,False,True,False,5,0.0,0.0
199,-31.0,0.9017165935168944,False,True,False,1,0.0,0.0
200,-21.0,0.9016264218575427,False,True,False,1,0.0,0.0
201,-21.0,0.901536259215357,False,True,False,1,0.0,0.0
202,-48.0,0.9008152825876576,False,True,False,8,0.0,0.0
203,-65.0,0.9003649650188844,False,True,False,5,0.0,0.0
204,-21.0,0.9002749285223826,False,True,False,1,0.0,0.0
205,-21.0,0.9001849010295303,False,True,False,1,0.0,0.0
206,-21.0,0.9000948825394274,False,True,False,1,0.0,0.0
207,-31.0,0.9000048730511735,False,True,False,1,0.0,0.0
208,-32.0,0.899824881076612,False,True,False,2,0.0,0.0
209,-43.0,0.8995549606061356,False,True,False,3,0.0,0.0
210,-44.0,0.8991951925915928,False,True,False,4,0.0,0.0
211,-150.0,0.8965015148646364,False,False,True,30,0.0,0.0
212,-170.0,0.8938159064642918,False,False,True,30,0.0,0.0
213,-54.0,0.8934584337270853,False,True,False,4,8199.294921875,0.328125
214,-43.0,0.8931904229998268,False,True,False,3,6239.1787109375,0.53125
215,-22.0,0.8930117938471311,False,True,False,2,5151.1328125,0.578125
216,-21.0,0.8929224926677465,False,True,False,1,4770.90087890625,0.6015625
217,-55.0,0.8924761207047331,False,True,False,5,2961.6025390625,0.75
218,-101.0,0.8914948876865955,False,True,False,11,1086.6480712890625,0.765625
219,-43.0,0.8912274659642445,False,True,False,3,1031.0167236328125,0.78125
220,-123.0,0.890069565161087,False,True,False,13,511.091796875,0.8203125
221,-23.0,0.8898025709927356,False,True,False,3,586.839599609375,0.8203125
222,-32.0,0.8896246193765628,False,True,False,2,366.09796142578125,0.78125
223,-56.0,0.8890909780308385,False,True,False,6,333.0001220703125,0.8046875
224,-59.0,0.8882911161486904,False,True,False,9,395.146484375,0.734375
225,-43.0,0.888024655461691,False,True,False,3,349.5201110839844,0.71875
226,-88.0,0.8873144843345021,False,True,False,8,236.0496826171875,0.796875
227,-22.0,0.8871370303107801,False,True,False,2,209.3241729736328,0.8046875
228,-56.0,0.8866048811454068,False,True,False,6,266.4747619628906,0.796875
229,-80.0,0.885718675130084,False,True,False,10,306.30615234375,0.765625
230,-21.0,0.885630103262571,False,True,False,1,225.50253295898438,0.8125
231,-45.0,0.8851873767650943,False,True,False,5,294.0491638183594,0.7109375
232,-70.0,0.884302587616445,False,True,False,10,240.2413330078125,0.8203125
233,-34.0,0.8839489196360166,False,True,False,4,243.29055786132812,0.78125
234,-33.0,0.8836837614777096,False,True,False,3,240.61325073242188,0.71875
235,-31.0,0.8835953931015618,False,True,False,1,251.63253784179688,0.75
236,-22.0,0.8834186828588954,False,True,False,2,222.48960876464844,0.8125
237,-21.0,0.8833303409906095,False,True,False,1,234.51824951171875,0.78125
238,-125.0,0.8820062725741868,False,True,False,15,145.39364624023438,0.8359375
239,-33.0,0.8817416971517208,False,True,False,3,187.10479736328125,0.71875
240,-32.0,0.8815653576297074,False,True,False,2,170.59417724609375,0.796875
241,-74.0,0.8803319680327,False,True,False,14,203.59637451171875,0.75
242,-21.0,0.8802439348358967,False,True,False,1,168.074951171875,0.78125
243,-34.0,0.8798918900730776,False,True,False,4,239.16819763183594,0.8046875
244,-21.0,0.8798039008840702,False,True,False,1,189.04930114746094,0.796875
245,-137.0,0.8774315158914926,False,True,False,27,141.67425537109375,0.8359375
246,-21.0,0.8773437727399035,False,True,False,1,169.74765014648438,0.8046875
247,-69.0,0.8765544791145099,False,True,False,9,172.0699005126953,0.796875
248,-22.0,0.8763791769842318,False,True,False,2,252.3881072998047,0.7265625
249,-21.0,0.8762915390665335,False,True,False,1,152.90646362304688,0.796875
250,-21.0,0.8762039099126268,False,True,False,1,173.36753845214844,0.828125
251,-21.0,0.8761162895216354,False,True,False,1,169.87249755859375,0.7734375
252,-22.0,0.875941075024894,False,True,False,2,148.12823486328125,0.859375
253,-42.0,0.8757658955692998,False,True,False,2,164.28253173828125,0.828125
254,-43.0,0.8755031920727301,False,True,False,3,210.94036865234375,0.796875
